Name,Address,Rating
Rainforest,"Northridge, CA 91325, United States",4.2
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
Sights L.A.,"3818 Crenshaw Blvd suite 221, Los Angeles, CA 90008, United States",5
Sepulveda Dam,"15758 Burbank Blvd, Van Nuys, CA 91406, United States",4.7
Garden of the Gods,"Santa Susana Pass at, Redmesa Rd, Chatsworth, CA 91311, United States",4.7
Placerita Canyon Nature Center,"19152 Placerita Canyon Rd, Newhall, CA 91321, United States",4.8
Six Flags Magic Mountain,"26101 Magic Mountain Pkwy, Valencia, CA 91355, United States",4.5
Six Flags Hurricane Harbor Los Angeles,"26101 Magic Mountain Pkwy, Valencia, CA 91355, United States",4.2
Lookout,"32629 Lake Hughes Rd, Castaic, CA 91384, United States",4.9
Castaic Lake State Recreation Area,"Castaic Lake Dr, Castaic, CA 91310, United States",4.5
Mentryville Park,"27201 Pico Canyon Rd #1804, Stevenson Ranch, CA 91381, United States",4.4
Hart Park,"24151 Newhall Ave, Santa Clarita, CA 91321, United States",4.6
Tesoro Adobe Historic Park,"29350 Avenida Rancho Tesoro, Valencia, CA 91354, United States",4.5
Towsley Canyon Park,"24335 The Old Rd, Newhall, CA 91321, United States",4.6
Hasley Canyon Park,"28700 Quincy St, Castaic, CA 91384, United States",4.5
Gibbon Conservation Center,"19100 Esguerra Rd, Santa Clarita, CA 91390, United States",4.7
Mountasia Family Fun Center,"21516 Golden Triangle Rd, Santa Clarita, CA 91350, United States",4.2
"King Gillette Ranch, Mountains Recreation & Conservation Authority","26800 Mulholland Hwy, Calabasas, CA 91302, United States",4.6
Discovery Cube Los Angeles,"11800 Foothill Blvd, Sylmar, CA 91342, United States",4.4
Castaic Lake Park Headquarters,"32132 Castaic Lake Dr, Castaic, CA 91384, United States",4.4
Whitney Canyon Park,"20303 Newhall Ave, Santa Clarita, CA 91321, United States",4.7
West Creek Park,"24247 Village Cir Dr, Valencia, CA 91354, United States",4.6
Canyon Country Park,"17615 Soledad Canyon Rd, Santa Clarita, CA 91387, United States",4.7
Discovery Park,"27555 Canyon View Dr, Santa Clarita, CA 91351, United States",4.5
Summit Park,"26125 McBean Pkwy, Santa Clarita, CA 91355, United States",4.7
Marie Kerr Park,"39700 30th St W, Palmdale, CA 93551, United States",4.6
R. Lee Ermey Musical Highway,"Palmdale, CA 93551, United States",5
Lake Palmdale Fishing Pier,"HV3F+PQQ, Palmdale, CA 93550, United States",3.8
Friendly neighborhood cat,"13th St E, Palmdale, CA 93550, United States",5
Arnie Quinones Park,"41003 50th St W, Palmdale, CA 93551, United States",4.6
Ritter Ranch Park,"4010 Elizabeth Lake Rd, Palmdale, CA 93551, United States",4.6
Prime Desert Woodland Preserve,"43201 35th St W, Lancaster, CA 93536, United States",4.7
Antelope Valley California Poppy Reserve,"15101 Lancaster Rd, Lancaster, CA 93536, United States",4.6
Desert Sands Park,"39117 3rd St E, Palmdale, CA 93550, United States",4.3
Melville J. Courson Park,"38226 10th St E, Palmdale, CA 93550, United States",3.8
Antelope Valley Rural Museum,"2551-2713 W Avenue H, Lancaster, CA 93536, United States",4.6
Strawberry trail Red heart Rock,"7VGP+QX, Palmdale, CA 93550, United States",0
Raptor Canyon,"GRPP+M4, Palmdale, CA 93510, United States",5
Little rock creek,"44209 Beech Ave, Lancaster, CA 93534, United States",0
Amargosa Creek Natural Park,"Elizabeth Lake Rd, 25th St W, Palmdale, CA 93551, United States",3.9
Leona Heritage Park,"8367 Elizabeth Lake Rd, Palmdale, CA 93551, United States",4.6
Lonesome Chair,"Palmdale, CA 93551, United States",4.7
Joe Davies Heritage Airpark,"2001 E Ave P, Palmdale, CA 93550, United States",4.7
Elyze Clifford Interpretive Center,"43201 35th St W, Lancaster, CA 93536, United States",4.5
Manzanita Heights Park,"431 Mesa Verde Ave, Palmdale, CA 93551, United States",4.3
Raptor Encounter,"12 Upper and Lower Lot Path, North Hollywood, CA 91602, United States",4.6
Captain Marvel Filming Location,"6327 1/2 Laurel Canyon Blvd, North Hollywood, CA 91606, United States",0
Young Dolph Mural,"11683 Hamlin St, North Hollywood, CA 91606, United States",5
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Drakeo The Ruler Mural,"11688 Hamlin St, North Hollywood, CA 91606, United States",5
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
The Great Wall of Los Angeles,"12900 Oxnard St, Valley Glen, CA 91606, United States",4.6
Hollywood Sign,"Los Angeles, CA 90068, United States",4.6
Strathern Park North,"8041 Whitsett Ave, North Hollywood, CA 91605, United States",4.4
Old Los Angeles Zoo,"4801 Griffith Park Dr, Los Angeles, CA 90027, United States",4.6
Universal Studio Tour,"100 Universal City Plaza, Universal City, CA 91608, United States",4.8
View,"7695-7699 Mulholland Dr, Los Angeles, CA 90046, United States",4.7
Ripley's Believe It or Not!,"6780 Hollywood Blvd, Hollywood, CA 90028, United States",4.2
Hollywood Walk of Fame,"Hollywood Boulevard, Vine St, Los Angeles, CA 90028, United States",4
Griffith Observatory,"2800 E Observatory Rd, Los Angeles, CA 90027, United States",4.7
World of Illusions Los Angeles,"6751 Hollywood Blvd, Los Angeles, CA 90028, United States",4.1
Runyon Canyon Park,"2000 N Fuller Ave, Los Angeles, CA 90046, United States",4.8
Hollywood Wax Museum,"6767 Hollywood Blvd, Los Angeles, CA 90028, United States",4.4
Encanto Park,"751 Encanto Pkwy, Duarte, CA 91010, United States",4.6
Duarte Historical Museum,"777 Encanto Pkwy, Duarte, CA 91010, United States",4.5
Royal Oaks Park,"43V2+JGV, 2627 Royal Oaks Dr, Duarte, CA 91010, United States",4.6
Lena Valenzuela Park,"2120 Mountain Ave, Duarte, CA 91010, United States",4
Pamela Park,"2236 Goodall Ave, Duarte, CA 91010, United States",4.5
San Gabriel Wilderness,"Azusa, CA 91702, United States",4.4
Sierra Madre Reservoir,"Azusa, CA 91702, United States",0
Sculpture Garden,"Duarte, CA 91010, United States",4.2
Lookout Point,"Azusa, CA 91010, United States",5
Hermit Falls,"Monrovia, CA 91016, United States",4.5
Santa Fe Dam Recreation Area,"15501 Arrow Hwy, Irwindale, CA 91706, United States",4.6
Otis Gordon Sports Park,"2340 Central Ave, Duarte, CA 91010, United States",4.4
Eaton Canyon Nature Center,"1750 N Altadena Dr, Pasadena, CA 91107, United States",4.7
Hughes Airwest Flight 706,"Duarte, CA 91010, United States",0
Diagon Fountain,"517 S Myrtle Ave #101, Monrovia, CA 91016, United States",0
Azusa Rock Project,"3901 Fish Canyon Rd, Azusa, CA 91702, United States",4.3
Deukmejian Wilderness Park,"3429 Markridge Rd, Glendale, CA 91214, United States",4.8
Catalina Verdugo Adobe,"2211 Bonita Dr, Glendale, CA 91208, United States",4.6
Descanso Gardens,"1418 Descanso Dr, La Cañada Flintridge, CA 91011, United States",4.7
Brand Park,"1601 W Mountain St, Glendale, CA 91201, United States",4.8
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Verdugo Mountains Open Space Preserve,"Oakmount View Dr, Glendale, CA 91209, United States",4.7
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Dunsmore Park,"4700 Dunsmore Ave, Glendale, CA 91214, United States",4.6
Verdugo Park,"1621 Canada Blvd, Glendale, CA 91208, United States",4.6
Old Los Angeles Zoo,"4801 Griffith Park Dr, Los Angeles, CA 90027, United States",4.6
Guinness World Records Museum,"6764 Hollywood Blvd, Los Angeles, CA 90028, United States",3.8
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
Museum of Neon Art,"216 S Brand Blvd, Glendale, CA 91204, United States",4.3
Rockhaven Historic District,"2713 Honolulu Ave, Montrose, CA 91020, United States",4.6
Little Landers Park,"10110 Commerce Ave, Tujunga, CA 91042, United States",4.1
Beaudry Loop Trailhead,"3110 Beaudry Terrace, Glendale, CA 91208, United States",4.8
Griffith Observatory,"2800 E Observatory Rd, Los Angeles, CA 90027, United States",4.7
Rosemont Preserve,"La Crescenta-Montrose, CA 91214, United States",4.8
Prime Desert Woodland Preserve,"43201 35th St W, Lancaster, CA 93536, United States",4.7
Jackie Robinson Park,"8773 E Avenue R, Sun Village, CA 93543, United States",4.5
Big Rock Wash Wildlife Sanctuary,"11550 E Ave O, Palmdale, CA 93591, United States",4.5
Jackrabbit Flat Wildlife Sanctuary,"36202 116th St E, Littlerock, CA 93543, United States",4.5
Cooper Canyon Falls,"Pacific Crest Nat'l Scenic Trl, Pearblossom, CA 93553, United States",4.7
Devil's Punchbowl Natural Area,"28000 Devils Punchbowl Rd, Pearblossom, CA 93553, United States",4.8
Arnie Quinones Park,"41003 50th St W, Palmdale, CA 93551, United States",4.6
Rubel Castle,"844 N Live Oak Ave, Glendora, CA 91741, United States",4.7
Saddleback Butte State Park,"17102 E Ave. J, Lancaster, CA 93535, United States",4.5
Pearblossom Park,"33922 121st St E, Pearblossom, CA 93553, United States",4.7
Ziplines At Pacific Crest,"6014 Park Dr, Wrightwood, CA 92397, United States",4.8
Antelope Valley California Poppy Reserve,"15101 Lancaster Rd, Lancaster, CA 93536, United States",4.6
Discovery Cube Los Angeles,"11800 Foothill Blvd, Sylmar, CA 91342, United States",4.4
California Science Center,"700 Exposition Park Dr, Los Angeles, CA 90037, United States",4.7
Inspiration Point Trailhead pop Mike and Aiden's snow spot,"Angeles National Forest, Blue Ridge Truck Trail, Valyermo, CA 93563, United States",4.8
Antelope Valley Indian Museum State Historic Park,"15701 E Ave M, Lancaster, CA 93535, United States",4.7
Mountain High Resort,"24510 CA-2, Wrightwood, CA 92397, United States",4.4
Charlie Brown Farms,"8317 Pearblossom Hwy, Littlerock, CA 93543, United States",4.6
Everett Martin Park,"35548 N, 92nd St E, Littlerock, CA 93543, United States",4.7
Tierra Bonita Park,"44910 27th St E, Lancaster, CA 93535, United States",4.5
Stough Canyon Nature Center,"2300 E Walnut Ave, Burbank, CA 91504, United States",4.7
Gordon R Howard Museum,"115 N Lomita St, Burbank, CA 91506, United States",5
Universal Studios Hollywood,"100 Universal City Plaza, Universal City, CA 91608, United States",4.6
Warner Bros. Studio Tour Hollywood,"3400 Warner Blvd, Burbank, CA 91505, United States",4.5
Johnny Carson Park,"400 Bob Hope Dr, Burbank, CA 91505, United States",4.6
Universal CityWalk Hollywood,"100 Universal City Plaza, Universal City, CA 91608, United States",4.6
The Mystic Museum,"3204 W Magnolia Blvd, Burbank, CA 91505, United States",4.6
Discovery Cube Los Angeles,"11800 Foothill Blvd, Sylmar, CA 91342, United States",4.4
Batman: Hush Statue,"109 Palm Ave, Burbank, CA 91502, United States",4.8
Griffith Park,"Los Angeles, CA 90027, United States",4.7
Super Silly Fun Land,"100 Universal City Plaza, Universal City, CA 91602, United States",4.6
Natural History Museum of Los Angeles County,"900 Exposition Blvd, Los Angeles, CA 90007, United States",4.8
Paramount Pictures Studio Tour,"5515 Melrose Ave, Los Angeles, CA 90038, United States",4.5
Burbank Aviation Museum,"3898 Valhalla Dr, Burbank, CA 91505, United States",4.3
California Science Center,"700 Exposition Park Dr, Los Angeles, CA 90037, United States",4.7
Stough Canyon Park,"1335 Lockheed View Dr, Burbank, CA 91504, United States",4.6
Brace Canyon Park,"2901 Haven Way, Burbank, CA 91504, United States",4.7
Warner Bros. Water Tower,"3517 Warner Blvd, Burbank, CA 91505, United States",4.6
World of Illusions Los Angeles,"6751 Hollywood Blvd, Los Angeles, CA 90028, United States",4.1
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Garden of the Gods,"Santa Susana Pass at, Redmesa Rd, Chatsworth, CA 91311, United States",4.7
Homestead Acre & Museum,"10385 Shadow Oak Dr, Chatsworth, CA 91311, United States",4.6
Stoney Point Park,"On Topanga Canyon Blvd, between Chatsworth St &, CA-118, Chatsworth, CA 91311, United States",4.6
Chatsworth Nature Preserve,"Chatsworth, CA 91311, United States",4.4
Santa Susana Pass State Historic Park,"9853 Andora Ave, Chatsworth, CA 91311, United States",4.6
Chatsworth Park North,"22300 Chatsworth St, Chatsworth, CA 91311, United States",4.5
Mason Park,"10500 Mason Ave, Chatsworth, CA 91311, United States",4.5
Waterfall,"9861 Andora Ave, Chatsworth, CA 91311, United States",4.3
Chatsworth Park South,"22360 Devonshire St, Chatsworth, CA 91311, United States",4.7
Spahn Movie Ranch Site,"22601 Santa Susana Pass Rd, Chatsworth, CA 91311, United States",4.6
Browns Creek Park,"Chatsworth, CA 91311, United States",4.2
Chatsworth Reservoir,"Chatsworth, CA 91311, United States",4.3
Happy Face Hill,"Kuehner Dr, Simi Valley, CA 93063, United States",5
Northridge sign,"Los Angeles, CA 91324, United States",0
Bronson Caves,"3200 Canyon Dr, Los Angeles, CA 90068, United States",4.5
Michael D. Antonovich Regional Park at Joughin Ranch,"16100 Browns Canyon Rd, Northridge, CA 91326, United States",4.3
The Museum of the San Fernando Valley,"18904 Nordhoff St, Northridge, CA 91324, United States",4.3
Chatsworth Oaks Park,"9301 Valley Circle Blvd, Chatsworth, CA 91311, United States",4.5
Camel Rock,"Hummingbird Trail, Simi Valley, CA 93063, United States",5
Top of Topanga Overlook,"3400 N Topanga Canyon Blvd, Topanga, CA 90290, United States",4.7
Aquarium of the Pacific,"100 Aquarium Way, Long Beach, CA 90802, United States",4.6
Redondo Beach Pier,"Fisherman's Wharf, Fishermans Wharf, Redondo Beach, CA 90277, United States",4.6
California Science Center,"700 Exposition Park Dr, Los Angeles, CA 90037, United States",4.7
Natural History Museum of Los Angeles County,"900 Exposition Blvd, Los Angeles, CA 90007, United States",4.8
Hilltop Park,"2351 Dawson Ave, Signal Hill, CA 90755, United States",4.8
The Broad,"221 S Grand Ave, Los Angeles, CA 90012, United States",4.7
Magic Johnson Park,"905 E El Segundo Blvd, Los Angeles, CA 90059, United States",4.4
"Vista Hermosa Natural Park, Mountains Recreation & Conservation Authority","100 N Toluca St, Los Angeles, CA 90026, United States",4.7
LA Waterfront,"600 E 5th St, San Pedro, CA 90731, United States",4.5
Roundhouse Aquarium,"Manhattan Beach Pier, Manhattan Beach, CA 90266, United States",4.5
Dominguez Rancho Adobe Museum,"18127 Alameda St, Compton, CA 90220, United States",4.6
Manhattan Beach Pier,"2 Manhattan Beach Blvd, Manhattan Beach, CA 90266, United States",4.7
El Dorado Nature Center,"7550 E Spring St, Long Beach, CA 90815, United States",4.8
Hermosa Beach Pier,"1 Pier Ave, Hermosa Beach, CA 90254, United States",4.7
Battleship USS Iowa Museum,"250 S Harbor Blvd, Los Angeles, CA 90731, United States",4.8
"K1 Speed - Indoor Go Karts, Corporate Event Venue, Team Building Activities","19038 S Vermont Ave, Gardena, CA 90248, United States",4.4
Cerritos Heritage Park,"18600 Bloomfield Ave, Cerritos, CA 90703, United States",4.7
ShoreLine Aquatic Park,"200 Aquarium Way, Long Beach, CA 90802, United States",4.7
Chinatown Central Plaza,"943 N Broadway, Los Angeles, CA 90012, United States",4.2
Del Rey Lagoon,"6660 Esplanade Place, Playa Del Rey, CA 90293, United States",4.5
El Dorado Nature Center,"7550 E Spring St, Long Beach, CA 90815, United States",4.8
Aquarium of the Pacific,"100 Aquarium Way, Long Beach, CA 90802, United States",4.6
Earl Burns Miller Japanese Garden,"Earl Warren Dr, Long Beach, CA 90840, United States",4.6
Rancho Los Alamitos Historic Ranch and Gardens,"6400 E Bixby Hill Rd, Long Beach, CA 90815, United States",4.7
El Dorado Park West,"2800 N Studebaker Rd, Long Beach, CA 90815, United States",4.5
Rancho Los Cerritos,"4600 Virginia Rd, Long Beach, CA 90807, United States",4.8
El Dorado East Regional Park,"7550 E Spring St, Long Beach, CA 90815, United States",4.7
ShoreLine Aquatic Park,"200 Aquarium Way, Long Beach, CA 90802, United States",4.7
Museum of Latin American Art (MOLAA),"628 Alamitos Ave, Long Beach, CA 90802, United States",4.5
Hilltop Park,"2351 Dawson Ave, Signal Hill, CA 90755, United States",4.8
The Queen Mary,"1126 Queens Hwy, Long Beach, CA 90802, United States",4.4
Skinniest House In America,"708 Gladys Ave, Long Beach, CA 90804, United States",4.7
Downtown Long Beach,"300 N Waite Ct, Long Beach, CA 90802, United States",0
Long Beach Lifeguard Museum,"5291 E Paoli Way, Long Beach, CA 90803, United States",4.8
Shoreline Village,"429 Shoreline Village Drive, Long Beach, CA 90802, United States",4.6
Long Beach POA Park,"7390 Carson Blvd, Long Beach, CA 90808, United States",4.6
Historical Society of Long Beach,"4260 Atlantic Ave, Long Beach, CA 90807, United States",4.6
Signal Hill Park,"2175 Cherry Ave, Signal Hill, CA 90755, United States",4.6
Los Altos Park,"5481 Stearns St, Long Beach, CA 90815, United States",4.5
Colorado Lagoon,"5059 E Colorado St, Long Beach, CA 90814, United States",4.6
Casa Adobe de San Rafael and Park,"1330 Dorothy Dr, Glendale, CA 91202, United States",4.5
